Date,Open,High,Low,Close,Volume,Close_Normalized,Open_Normalized,High_Normalized,Low_Normalized,Volume_Normalized
2005-05-23 00:00:00-04:00,6.056130894084386,6.428226115236229,6.044923489725951,6.362225532531738,854676468,0.0,0.0,0.0,0.0,0.5174503300807122
2005-05-24 00:00:00-04:00,6.399832856118632,6.611036149781638,6.313658848491272,6.375923156738281,1160562276,6.856341468317484e-05,0.0017437957502482325,0.0009123004047369102,0.0013673888940757763,0.7046840243132989
2005-05-25 00:00:00-04:00,6.294481605707963,6.499955438467738,6.24217848526978,6.495721340179443,721593684,0.0006682128433515392,0.0012092888720734818,0.00035796005825574804,0.001003679945381288,0.4359899267687763
2005-05-26 00:00:00-04:00,6.499457114405012,6.569193970179383,6.433206911592059,6.455621719360352,541322136,0.0004674943180510591,0.0022492463365446015,0.0007034899995469827,0.001975677637854516,0.3256451281076136
2005-05-27 00:00:00-04:00,6.487003539061621,6.62622810323804,6.456867980162593,6.624983310699463,486876636,0.0013152332283388121,0.0021860622580171757,0.0009881147620914394,0.002096070735859781,0.2923188611389273
2005-05-31 00:00:00-04:00,6.710410480632265,6.933817304637211,6.708916539622303,6.905673980712891,888582528,0.002720229490145731,0.0033195328759359284,0.002523116676110901,0.0033785532590247997,0.5382043392718537
2005-06-01 00:00:00-04:00,7.053365532216838,7.294704384683384,7.023976942209492,7.172914028167725,1406260332,0.0040578987032377925,0.005059539124197475,0.004324097842211302,0.004981654903110943,0.8550766005214928
2005-06-02 00:00:00-04:00,7.191094755238758,7.217246789620843,7.088233503560865,7.170423984527588,718245036,0.004045434797665296,0.005758317892782698,0.003937551253008884,0.005308607443956507,0.4339402084774178
2005-06-03 00:00:00-04:00,7.142778095128391,7.205292026689377,6.909159990707279,6.980142593383789,750540708,0.0030929818955589728,0.005513179965527424,0.003877891863479033,0.004397439171109459,0.45370849395565066
2005-06-06 00:00:00-04:00,7.0331912471941775,7.316122672028973,7.019244160718844,7.2461371421813965,900134964,0.004424416769057898,0.004957183489453364,0.004430984273597532,0.004957573394528922,0.5452756227805856
2005-06-07 00:00:00-04:00,7.399558124429456,7.461573756524744,7.230197523006557,7.300431728363037,971947080,0.004696188148626408,0.006815971259454333,0.0051568475096331525,0.006030953861042307,0.5892320516755771
2005-06-08 00:00:00-04:00,7.293708467220361,7.302176189312145,6.923854615469654,6.962707996368408,1027007964,0.0030057130752894987,0.006278935679808555,0.0043613853489058016,0.004472208888034689,0.6229349971846802
2005-06-09 00:00:00-04:00,7.091222310550749,7.185367166251785,6.987613614178325,7.130823135375977,656986356,0.0038472128723703375,0.005251608115558617,0.003778458272282887,0.004796629712790252,0.396443571954118
2005-06-10 00:00:00-04:00,7.147758853968275,7.154981308443974,6.974164628823151,7.035931587219238,507356136,0.003372233527916492,0.005538450191064092,0.003626819821771798,0.004728198102987421,0.3048544294482497
2005-06-13 00:00:00-04:00,6.969183290200939,7.078022196346456,6.886993289562436,7.0421576499938965,511615872,0.003403398065461511,0.0046324346788086355,0.0032427608761600424,0.004284649767054057,0.30746182765658875
2005-06-14 00:00:00-04:00,6.938548595657529,7.00454869697869,6.917627730027418,6.932570934295654,403272324,0.0028548621063134486,0.004477007430623101,0.0028760966316215366,0.004440525026121184,0.24114439086231423
2005-06-15 00:00:00-04:00,6.849136854757951,6.906419618286086,6.660597997972609,6.844155311584473,834488676,0.002412297986214271,0.004023370759827944,0.0023863904815716315,0.0031326971218447763,0.5050933171834056
2005-06-16 00:00:00-04:00,6.830705691217478,6.931326031292879,6.801068427413451,6.909907341003418,497997504,0.0027414195617031087,0.003929858972860592,0.0025106841546358293,0.0038474438006813306,0.2991259804764579
2005-06-17 00:00:00-04:00,6.948760810156284,6.981138706207275,6.871551871595853,6.981138706207275,416958624,0.0030979679351493495,0.004528819809400792,0.002759270746714526,0.004206080190153957,0.2495218194397638
2005-06-20 00:00:00-04:00,6.876284345705656,7.164695158697988,6.7676941032503475,7.140536785125732,840147012,0.0038958345154988952,0.004161105438630253,0.0036752960968314684,0.0036776273670806998,0.5085568029836007
2005-06-21 00:00:00-04:00,7.17465713656937,7.230197282805825,7.09744820394654,7.168928623199463,604686708,0.00403794977126251,0.0056749204940299254,0.004002179763164695,0.005355494013061136,0.36443078794779393
2005-06-22 00:00:00-04:00,7.21450691472448,7.280507022383417,7.18960109731757,7.205291748046875,418541040,0.004219965277783579,0.005877101108257237,0.0042532469209002,0.005824389671345299,0.25049042140083533
2005-06-23 00:00:00-04:00,7.172914034409712,7.342523789453323,7.135555544639797,7.215503215789795,561693744,0.0042710787473038804,0.005666076744287359,0.00456273716217192,0.005549393151180235,0.3381146553741356
2005-06-24 00:00:00-04:00,7.245141362602364,7.421973096155485,7.2122656451294365,7.403294563293457,710137152,0.005211067743837707,0.006032527104968111,0.004959223245885476,0.005939712236673443,0.42897734640920027
2005-06-27 00:00:00-04:00,7.444389109244489,7.583114913083125,7.318863422516458,7.573899745941162,711403884,0.006065031446491043,0.00704342437126435,0.00576338996008524,0.00648210687205696,0.42975271717096714
2005-06-28 00:00:00-04:00,7.628195389903286,7.702165398990865,7.521597862243652,7.521597862243652,760698540,0.005803234532910174,0.007975978288573115,0.006357502896762024,0.0075136675219218945,0.45992613583707453
2005-06-29 00:00:00-04:00,7.534049879389145,7.580873157882717,7.276273411184444,7.290469646453857,731216052,0.0046463229791088665,0.007498324509211936,0.0057522026410644946,0.006265398848365837,0.44187980940074667
2005-06-30 00:00:00-04:00,7.330818439451775,7.445136723942361,7.248628429228642,7.326086044311523,603172224,0.00482460074604232,0.006467215698595654,0.005074819673935453,0.006124734659340011,0.3635037673840411
2005-07-01 00:00:00-04:00,7.3482511441214395,7.3781385045654515,7.203299486611536,7.25385856628418,368734896,0.004463066333005703,0.006555661735209388,0.004740469851147009,0.005894090307217535,0.22000391927256338
2005-07-05 00:00:00-04:00,7.2750284547315935,7.371663365946685,7.228453851061351,7.364938259124756,299460240,0.005019075384522108,0.00618416134043702,0.004708156134904257,0.0060220816468917766,0.17760067786565367
2005-07-06 00:00:00-04:00,7.404538927095138,7.412010055066334,7.2570957918450025,7.260581970214844,319691988,0.004496720310135577,0.006841241707344229,0.00490950340178258,0.006167818597594056,0.1899845963729901
2005-07-07 00:00:00-04:00,7.2075332415446915,7.3671799084142835,7.185616254778665,7.3607048988342285,426457116,0.004997885312964731,0.005841719693549678,0.004685781760698803,0.005804113852571868,0.2553358771707412
2005-07-08 00:00:00-04:00,7.378387929847797,7.409520082027489,7.323595228115156,7.377889633178711,298005696,0.005083903446424556,0.006708562808466943,0.004897077369389059,0.0065061834150705496,0.1767103467701233
2005-07-11 00:00:00-04:00,7.3821231661274656,7.387104234484253,7.248129769747652,7.3061604499816895,335276388,0.004724863246586572,0.006727513788880636,0.004785212685171544,0.006122197362278083,0.19952385811081588
2005-07-12 00:00:00-04:00,7.307157021573702,7.3323115132479915,7.2458888329381805,7.267058849334717,234361404,0.004529140308104022,0.0063471678533741005,0.004511773528044413,0.006110794947204476,0.13775346941157166
2005-07-13 00:00:00-04:00,7.285239552523095,7.452856594228269,7.275028741424172,7.443392753601074,457058484,0.005411779108717521,0.0062359680535229774,0.005113345134552884,0.006259065675035735,0.274067073680554
2005-07-14 00:00:00-04:00,7.604782947472026,7.63990005083595,7.473528751683216,7.493951797485352,426281292,0.005664852243120398,0.007857193637554757,0.006046772129361485,0.007269080548959246,0.25522825473062216
2005-07-15 00:00:00-04:00,7.502669100637553,7.556466160224292,7.466305781179418,7.501423358917236,337198464,0.005702251120258554,0.007339111951033252,0.005630401264583362,0.007232328371298266,0.20070036705848104
2005-07-18 00:00:00-04:00,7.471786083776399,7.51910718762121,7.415747160190838,7.460329055786133,248063688,0.005496553715788363,0.007182424822340167,0.0054439639833307255,0.0069750741820572325,0.14614068184721388
2005-07-19 00:00:00-04:00,7.524087803425224,7.729562578682783,7.516616675068471,7.718354225158691,504351144,0.006788097885757388,0.007447781225645214,0.006494226562854752,0.007488322066623608,0.303015064108033
2005-07-20 00:00:00-04:00,7.610511621235438,7.78584941710277,7.516616861944406,7.770657062530518,571843584,0.007049899572952034,0.007886258461345901,0.006775122004943626,0.007488323017492442,0.34432740532646317
2005-07-21 00:00:00-04:00,7.821714177729099,7.915111591980476,7.750981196341812,7.818974494934082,790784424,0.0072917523281713975,0.008957809284842544,0.007420195645191816,0.008680824032226158,0.47834180292017464
2005-07-22 00:00:00-04:00,7.630435762027395,7.702164854614378,7.3803805312961845,7.531559467315674,934536528,0.005853097315620827,0.007987344971980661,0.006357500180090094,0.006795120432042222,0.566332931575699
2005-07-25 00:00:00-04:00,7.5313100116005725,7.553725768778818,7.346258762689685,7.3684258460998535,385965648,0.005036532490105647,0.007484423599895979,0.005616725537038866,0.006621500824808121,0.23055091840423128
2005-07-26 00:00:00-04:00,7.34750542070682,7.421973252790122,7.274779728809589,7.374403476715088,392283324,0.005066453501261683,0.006551878255727402,0.0049592240275594295,0.006257798640116218,0.23441798835487296
2005-07-27 00:00:00-04:00,7.415497651950126,7.42770117450903,7.2824994252087185,7.395324230194092,288427284,0.0051711722666940305,0.006896841558206773,0.004987808811296581,0.006297078276299204,0.17084736974818265
2005-07-28 00:00:00-04:00,7.407279300717013,7.407279300717013,7.304416629364869,7.309896469116211,236786976,0.004743563878559094,0.006855145183040541,0.004885894910496373,0.006408598180825365,0.13923816989230506
2005-07-29 00:00:00-04:00,7.276024450380809,7.293458189709691,7.14775861762626,7.166935920715332,334197468,0.004027975305274868,0.006189214593464986,0.0043178787953099184,0.005611485264968122,0.19886344768281256
2005-08-01 00:00:00-04:00,7.175902137243749,7.2849906699273115,7.175404789701226,7.262824535369873,226269504,0.004507945462932868,0.0056812370913289,0.004275622243344421,0.005752155509600978,0.13280039120154674
2005-08-02 00:00:00-04:00,7.262574842827498,7.459829615170454,7.25061999375919,7.451611042022705,291316392,0.005452915725443293,0.006120977076416327,0.0051481434969273205,0.006134868209437096,0.17261580211650268
2005-08-03 00:00:00-04:00,7.421972847961661,7.464812125003023,7.362198602478724,7.404539108276367,236986776,0.005217297309817067,0.006929693914417105,0.005173008355949758,0.006702606489507467,0.1393604681197131
2005-08-04 00:00:00-04:00,7.360953516885296,7.446878848583424,7.353482388547046,7.415249347686768,209250540,0.00527090737934289,0.006620108104710981,0.005083513622378141,0.006658256337062609,0.12238302819093134
2005-08-05 00:00:00-04:00,7.409520126033114,7.4346750911744595,7.255352355953271,7.281254291534424,237350412,0.004600195549178941,0.006866514165749103,0.005022611643713815,0.0061589475845392795,0.13958305089359568
2005-08-08 00:00:00-04:00,7.312386596329586,7.363444921821199,7.234929936307523,7.25385856628418,179092728,0.004463066333005703,0.006373700463723315,0.0046671425771931995,0.006055033496188381,0.10392333374596437
2005-08-09 00:00:00-04:00,7.271540936681551,7.289473447754817,7.1856160809794725,7.261828422546387,230940828,0.004502959423342491,0.006166467175647898,0.004297993225531197,0.005804112968240579,0.1356597237583463
2005-08-10 00:00:00-04:00,7.255104354565989,7.2807576187568435,7.09520758164367,7.1151323318481445,274884840,0.0037686726048926323,0.006083075035922881,0.004254497504181753,0.005344093198271307,0.16255799589446687
2005-08-11 00:00:00-04:00,7.120362052594682,7.137547593355431,6.989108333325238,7.074534893035889,300295404,0.0035654622532004087,0.005399450618519006,0.003539818113299418,0.004804235196380661,0.17811188445621923
2005-08-12 00:00:00-04:00,7.057350718276308,7.227706974781569,7.014512387151462,7.215752124786377,263172564,0.004272324660499753,0.005079758242160381,0.00398975205905043,0.004933497014498225,0.15538887380380856
2005-08-15 00:00:00-04:00,7.217744176801182,7.291715605213638,7.067560883246312,7.07328987121582,326661012,0.00355923030041416,0.005893525582002983,0.004309182551993788,0.005203420275585968,0.19425035854498193
2005-08-16 00:00:00-04:00,7.0952073466919865,7.167683890105431,7.056852737707795,7.114384651184082,284083632,0.0037649300916912393,0.005271826472900969,0.003690211147197498,0.005148934705273276,0.16818860628433224
2005-08-17 00:00:00-04:00,7.110898312586898,7.137298071250422,7.073290200364706,7.100687026977539,155176668,0.0036963666770080646,0.005351435677000045,0.0035385728910775813,0.005232572392502493,0.08928423592522403
2005-08-18 00:00:00-04:00,6.871801299352614,6.986119576553649,6.84913686767426,6.973417282104492,474437088,0.0030593183712015444,0.004138360391926617,0.0027841274239983425,0.004092027363001367,0.2847045735005038
2005-08-19 00:00:00-04:00,6.998323812643094,7.009779891192189,6.96420187793893,6.973666667938232,221494284,0.0030605666712043046,0.00478028114117355,0.0029022025322637014,0.004677505276497758,0.129877463566495
2005-08-22 00:00:00-04:00,7.004549287833954,7.0102782759291955,6.808041958930268,6.824479579925537,272247480,0.0023138111735681722,0.004811866521474683,0.002904689685654466,0.0038829267739394556,0.16094365929268098
2005-08-23 00:00:00-04:00,6.878027452938794,6.967191236360721,6.8272192256245035,6.963205337524414,232635132,0.003008202514874354,0.0041699492141134735,0.0026896668958224855,0.00398050523036925,0.13669681272676634
2005-08-24 00:00:00-04:00,6.913144862029698,7.09196978434887,6.885250212893253,7.037674427032471,343380276,0.0033809573070944844,0.0043481198255641736,0.00331236531670045,0.004275780581808344,0.20448427421448528
2005-08-25 00:00:00-04:00,7.037176605304523,7.073290302545141,6.972919110577012,7.038173198699951,174888936,0.003383453907100005,0.00497740348032832,0.00321914669852014,0.004721860612361088,0.10135017904129957
2005-08-26 00:00:00-04:00,7.060338964624974,7.098694997576304,7.039916867375496,7.062830448150635,150061788,0.003506875691311764,0.005094919317333352,0.003345927012395039,0.005062761002228426,0.08615340130357864
2005-08-29 00:00:00-04:00,7.029456005252922,7.200808853647449,7.029456005252922,7.184121608734131,235883880,0.004113998212348471,0.004938232480315217,0.0038555189090029455,0.0050095336682646945,0.1386853819044208
2005-08-30 00:00:00-04:00,7.157721535145563,7.2105220011926745,7.120112948651752,7.154732704162598,191488320,0.003966892143380703,0.00558899654522282,0.0039039916772446548,0.005470817580229064,0.11151071577435812
2005-08-31 00:00:00-04:00,7.178642333995218,7.185366966358216,7.0822560949816715,7.123101711273193,201158640,0.0038085633084225324,0.005695139669660939,0.003778457274728324,0.0052781929791681954,0.11742994998090642
2005-09-01 00:00:00-04:00,7.120860529030024,7.160461353886335,7.098196097020248,7.12932825088501,109574316,0.00383973023277444,0.005401979673297756,0.003654167596676359,0.005359299469431459,0.06137088850161688
