Date,Open,High,Low,Close,Volume,Close_Normalized,Open_Normalized,High_Normalized,Low_Normalized,Volume_Normalized
2005-05-23 00:00:00-04:00,4.467984661464951,4.830387634530323,4.403447048430428,4.77329683303833,9897200,8.910677251012932e-05,0.0,0.00014351024387052462,0.0,0.10338566995507387
2005-05-24 00:00:00-04:00,4.778261432292288,4.8998898483009095,4.74847465920389,4.865139007568359,7348400,0.00034272109058641607,0.0008586619533188901,0.00033485887233309947,0.000969971122482898,0.07387337316474457
2005-05-25 00:00:00-04:00,4.93960514129983,4.97683825190729,4.840316688531707,4.929676532745361,7942000,0.0005209359523517467,0.0013051655828452695,0.000546707829275199,0.0012281652886787767,0.08074660738270575
2005-05-26 00:00:00-04:00,4.961945297504593,5.046340604037903,4.877549990971282,4.999178409576416,6382800,0.0007128594470613224,0.0013669898764044719,0.0007380568386609135,0.001332838732291301,0.06269278866194247
2005-05-27 00:00:00-04:00,5.014071835959438,5.026482715013695,4.927194262245572,4.929676532745361,6084400,0.0005209359523517467,0.001511245197903539,0.0006833854890333089,0.001472402952745487,0.05923764531517762
2005-05-31 00:00:00-04:00,4.939605806934265,5.046341085584822,4.894925878806614,5.024001121520996,6211600,0.000781405245272692,0.001305167424926335,0.0007380581644221727,0.0013816873139743473,0.060710481219026446
2005-06-01 00:00:00-04:00,4.9892496116547855,5.03641180432992,4.9594628390587285,5.004142761230469,4614000,0.0007265680800055675,0.0014425520129438007,0.0007107215625116784,0.0015631191351467085,0.04221203279144088
2005-06-02 00:00:00-04:00,5.001660052852137,5.2126482927227,4.989249174866371,5.202719211578369,5700000,0.0012749199815007325,0.0014768967486185097,0.0011959235224137184,0.001646857029378488,0.05478671668750868
2005-06-03 00:00:00-04:00,5.163004151209452,5.167968692086739,5.041375740383977,5.100948810577393,4089600,0.0009938897142810275,0.0019234014556339825,0.0010729147743734526,0.0017933996876687765,0.03614005835764902
2005-06-06 00:00:00-04:00,5.110878269698004,5.1133605403199285,4.991732120513916,4.991732120513916,3219600,0.0006922971560174907,0.0017791479521643457,0.0009225714345491098,0.001653837298497861,0.02606641656245658
